implementing_agency,period,n_works_in_period,log_median_amount,round_rate,completion_rate,median_delay,templating_rate,backdated_rate,rs_total
Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),2026Q1,13,5.531478917042255,0.6153846153846154,0.0,345.0,0.0,0.0,3900000.0
Kasganj(DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA),2023Q3,71,5.731162318814843,0.0,0.8450704225352113,289.0,0.0,0.0,51296792.0
Kasganj(DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA),2023Q4,4,5.999782798454135,0.5,0.0,345.0,0.0,0.0,3213000.0
Kasganj(DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA),2024Q1,8,5.731163125346818,0.0,1.0,512.0,0.0,0.0,4307776.0
Kasganj(DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA),2024Q4,65,5.381863841154101,0.0,1.0,209.0,0.0,0.0,15659475.0
Kasganj(DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA),2025Q2,50,5.382017042574868,0.0,0.08,286.0,0.0,0.0,12047548.0
Kasganj(DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA),2025Q4,60,5.382017042574868,0.0,0.0,345.0,0.0,0.0,14460000.0
Kasganj(DISTRICT MAGISTRATE KASGANJ KANSHIRAMNAGAR_IDA),2026Q1,19,5.954242509439325,0.21052631578947367,0.0,345.0,0.0,0.0,16127000.0
Kekri(DISTRICT COLLECTOR Kekri_IDA),2023Q3,1,5.698970004336019,1.0,0.0,345.0,0.0,0.0,500000.0
Kekri(DISTRICT COLLECTOR Kekri_IDA),2024Q1,15,5.698970004336019,1.0,0.0,345.0,0.0,0.0,7850000.0
Kekri(DISTRICT COLLECTOR Kekri_IDA),2024Q3,1,5.999920951210636,0.0,1.0,84.0,0.0,0.0,999818.0
Kekri(DISTRICT COLLECTOR Kekri_IDA),2024Q4,9,5.6954212563212545,0.0,0.5555555555555556,369.0,0.0,0.0,4185144.0
Kekri(DISTRICT COLLECTOR Kekri_IDA),2025Q1,2,5.777188946587547,0.0,0.5,56.0,0.0,0.0,1197344.0
Kekri(DISTRICT COLLECTOR Kekri_IDA),2025Q2,4,5.698850556928724,0.25,0.0,345.0,0.0,0.0,2499102.0
Kekri(DISTRICT COLLECTOR Kekri_IDA),2025Q3,4,5.698952197897226,0.25,0.0,345.0,0.0,0.0,1999901.0
Khairagarh Chhuikhadan Gandai(District Collector Khairagarh_IDA),2023Q3,8,5.698970004336019,0.375,0.75,130.0,0.0,0.0,6397551.0
Khairagarh Chhuikhadan Gandai(District Collector Khairagarh_IDA),2023Q4,1,5.431363764158987,0.0,1.0,640.0,0.0,0.0,270000.0
Khairagarh Chhuikhadan Gandai(District Collector Khairagarh_IDA),2025Q2,1,6.397900920409668,0.0,1.0,220.0,0.0,0.0,2499775.0
Khairagarh Chhuikhadan Gandai(District Collector Khairagarh_IDA),2026Q1,4,5.698970004336019,0.75,0.0,345.0,0.0,0.0,3999600.0
Khairthal-Tijara(DISTRICT COLLECTOR KHAIRTHAL TIJARA_IDA),2025Q1,4,5.953917149282807,0.5,0.25,309.0,0.0,0.0,4213652.0
Khairthal-Tijara(DISTRICT COLLECTOR KHAIRTHAL TIJARA_IDA),2025Q2,4,6.0,0.75,0.25,178.0,0.0,0.0,5498749.0
Khairthal-Tijara(DISTRICT COLLECTOR KHAIRTHAL TIJARA_IDA),2025Q3,1,6.176091259055681,1.0,0.0,345.0,0.0,0.0,1500000.0
Khairthal-Tijara(DISTRICT COLLECTOR KHAIRTHAL TIJARA_IDA),2025Q4,1,6.301029995663981,1.0,0.0,345.0,0.0,0.0,2000000.0
Khairthal-Tijara(DISTRICT COLLECTOR KHAIRTHAL TIJARA_IDA),2026Q1,13,6.0,1.0,0.0,345.0,0.0,0.0,17000000.0
Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),2023Q3,44,5.685741738602264,0.22727272727272727,0.7954545454545454,269.0,0.0,0.0,16903300.0
Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),2024Q1,43,5.64855515566267,0.18604651162790697,0.8372093023255814,191.0,0.0,0.0,15826160.0
Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),2024Q3,15,5.0,1.0,1.0,514.0,1.0,0.0,1500000.0
Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),2024Q4,25,5.279999836361079,0.56,0.52,513.0,0.12,0.0,8096006.0
Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),2025Q1,48,5.56139598353383,0.3125,0.8125,381.0,0.7291666666666666,0.0,17819361.0
Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),2025Q2,51,5.56139598353383,0.058823529411764705,0.9411764705882353,234.0,0.9019607843137255,0.0,22333984.0
Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),2025Q3,4,5.439332693830263,1.0,0.0,345.0,0.0,0.0,1300000.0
Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),2026Q1,4,5.439332693830263,0.75,0.0,345.0,0.0,0.0,1114247.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2019Q3,1,5.3979400086720375,1.0,0.0,345.0,0.0,0.0,250000.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2020Q1,1,4.698970004336019,1.0,0.0,345.0,0.0,0.0,50000.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2021Q4,1,5.698970004336019,1.0,0.0,345.0,0.0,0.0,500000.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2022Q1,2,5.301029995663981,1.0,0.0,345.0,0.0,0.0,400000.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2022Q3,1,4.698970004336019,1.0,0.0,345.0,0.0,0.0,50000.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2022Q4,2,5.439332693830263,1.0,0.0,345.0,0.0,0.0,550000.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2023Q1,1,4.698970004336019,1.0,0.0,345.0,0.0,0.0,50000.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2023Q3,80,5.477121254719663,0.6375,0.0,345.0,0.0875,0.0,24534056.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2023Q4,28,5.698970004336019,0.7857142857142857,0.03571428571428571,877.0,0.0,0.0,12179056.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2024Q1,37,5.698970004336019,0.972972972972973,0.0,345.0,0.0,0.0,18035000.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2024Q3,60,5.541079767776629,0.2,0.15,582.0,0.7833333333333333,0.0,28643747.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2024Q4,40,5.144225386688041,0.4,0.5,533.0,0.025,0.0,14351864.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2025Q1,10,5.6020599913279625,0.6,0.0,345.0,0.4,0.0,7062184.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2025Q2,30,5.389989576334774,0.16666666666666666,0.0,345.0,0.8,0.0,10106420.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2025Q3,24,5.698970004336019,1.0,0.0,345.0,0.0,0.0,12200000.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2025Q4,9,5.271841606536499,0.3333333333333333,0.0,345.0,0.0,0.0,2575000.0
Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),2026Q1,6,5.698970004336019,1.0,0.0,345.0,0.0,0.0,2700000.0
Khowai(DISTRICT MAGISTRATE and COLLECTOR  KHOWAI_IDA),2025Q2,1,6.3979400086720375,1.0,0.0,345.0,0.0,0.0,2500000.0
Khowai(DISTRICT MAGISTRATE and COLLECTOR  KHOWAI_IDA),2025Q3,13,5.698970004336019,1.0,0.0,345.0,0.8461538461538461,0.0,17500000.0
Khowai(DISTRICT MAGISTRATE and COLLECTOR  KHOWAI_IDA),2025Q4,6,6.301029995663981,1.0,0.0,345.0,0.8333333333333334,0.0,13000000.0
Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),2024Q1,1,5.903089986991944,1.0,0.0,345.0,0.0,0.0,800000.0
Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),2024Q3,3,6.0,0.6666666666666666,0.6666666666666666,451.0,0.0,0.0,2998419.0
Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),2024Q4,2,6.301029995663981,1.0,0.0,345.0,0.0,0.0,4000000.0
Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),2025Q1,9,6.0,1.0,0.0,345.0,0.0,0.0,9500000.0
Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),2025Q2,4,6.176091259055681,0.75,0.0,345.0,0.0,0.0,7597559.0
Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),2025Q3,6,6.176091259055681,1.0,0.0,345.0,0.0,0.0,8500000.0
Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),2025Q4,2,6.301029995663981,1.0,0.0,345.0,0.0,0.0,4000000.0
Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA),2026Q1,11,4.954242509439325,0.18181818181818182,0.0,345.0,0.7272727272727273,0.0,2560000.0
Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),2023Q3,93,5.3747483460101035,0.06451612903225806,0.010752688172043012,847.0,0.043010752688172046,0.0,25680969.0
Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),2023Q4,97,5.698970004336019,0.1958762886597938,0.030927835051546393,834.0,0.0,0.0,47486876.0
Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),2024Q1,22,5.689664408716486,0.22727272727272727,0.09090909090909091,677.5,0.0,0.0,13559701.0
Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),2024Q3,64,5.373342403648935,0.0,0.953125,514.0,0.0,0.0,21904212.0
Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),2024Q4,65,5.477121254719663,0.2,0.6461538461538462,458.5,0.0,0.0,35682495.0
Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),2025Q1,35,5.931338855660715,0.45714285714285713,0.5142857142857142,294.0,0.0,0.0,24528585.0
Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),2025Q2,93,5.845098040014257,0.5591397849462365,0.26881720430107525,248.0,0.0,0.0,66538653.0
Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),2025Q3,59,5.9525793589255,0.2033898305084746,0.711864406779661,169.0,0.1694915254237288,0.0,62065089.0
Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),2025Q4,7,5.954242509439325,0.42857142857142855,0.5714285714285714,71.0,0.0,0.0,9435822.0
Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),2026Q1,33,5.954242509439325,0.5454545454545454,0.0,345.0,0.0,0.0,27781000.0
LAHUL AND SPITI(DEPUTY COMMISSIONER L and S_IDA),2023Q3,1,6.231384711208073,0.0,1.0,704.0,0.0,0.0,1703667.0
LAHUL AND SPITI(DEPUTY COMMISSIONER L and S_IDA),2023Q4,5,5.176091259055681,0.8,1.0,617.0,0.0,0.0,1665511.0
LAHUL AND SPITI(DEPUTY COMMISSIONER L and S_IDA),2024Q1,1,5.544068044350276,1.0,0.0,345.0,0.0,0.0,350000.0
LAHUL AND SPITI(DEPUTY COMMISSIONER L and S_IDA),2024Q3,1,6.2552407570162725,0.0,1.0,311.0,0.0,0.0,1799868.42
LAHUL AND SPITI(DEPUTY COMMISSIONER L and S_IDA),2024Q4,3,6.300912720320984,0.3333333333333333,1.0,238.0,0.0,0.0,4563041.2
LAHUL AND SPITI(DEPUTY COMMISSIONER L and S_IDA),2025Q1,1,6.300834519161612,0.0,1.0,165.0,0.0,0.0,1999100.0
LAHUL AND SPITI(DEPUTY COMMISSIONER L and S_IDA),2025Q2,1,6.695794588488136,0.0,1.0,247.0,0.0,0.0,4963575.0
LAHUL AND SPITI(DEPUTY COMMISSIONER L and S_IDA),2025Q3,1,5.698970004336019,1.0,0.0,345.0,0.0,0.0,500000.0
LAHUL AND SPITI(DEPUTY COMMISSIONER L and S_IDA),2025Q4,10,5.8750612633917,0.9,0.1,135.0,0.0,0.0,7377000.0
LAHUL AND SPITI(DEPUTY COMMISSIONER L and S_IDA),2026Q1,1,6.301029995663981,1.0,0.0,345.0,0.0,0.0,2000000.0
LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),2023Q3,41,5.3979400086720375,0.8292682926829268,0.0975609756097561,813.5,0.04878048780487805,0.0,15174510.0
LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),2023Q4,16,5.3979400086720375,0.8125,0.25,688.0,0.0,0.0,5599741.0
LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),2024Q1,18,5.698970004336019,0.9444444444444444,0.05555555555555555,600.0,0.0,0.0,9945909.0
LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),2024Q4,15,5.698970004336019,1.0,0.06666666666666667,410.0,0.0,0.0,9300000.0
LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),2025Q1,7,5.778151250383644,1.0,0.0,345.0,0.0,0.0,5050000.0
LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),2025Q2,3,5.778129535116662,0.6666666666666666,0.3333333333333333,251.0,0.0,0.0,2099970.0
LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),2025Q3,1,5.698970004336019,1.0,0.0,345.0,0.0,0.0,500000.0
LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),2025Q4,21,5.698970004336019,1.0,0.0,345.0,0.0,0.0,10800000.0
LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA),2026Q1,3,5.477121254719663,1.0,0.0,345.0,0.0,0.0,1600000.0
LAKHISARAI(District Planning Officer Lakhisarai_IDA),2023Q2,32,5.833680883069478,0.0625,0.875,343.5,0.0,0.0,20578185.0
LAKHISARAI(District Planning Officer Lakhisarai_IDA),2023Q3,26,5.947932922545121,0.038461538461538464,0.9230769230769231,247.5,0.0,0.0,20804874.0
LAKHISARAI(District Planning Officer Lakhisarai_IDA),2023Q4,2,5.765276171645581,0.0,1.0,105.0,0.0,0.0,1164947.0
LAKHISARAI(District Planning Officer Lakhisarai_IDA),2024Q1,41,5.595835588436677,0.07317073170731707,0.8780487804878049,232.0,0.0,0.0,16611292.0
LAKHISARAI(District Planning Officer Lakhisarai_IDA),2025Q3,1,5.723619835515463,0.0,0.0,345.0,0.0,0.0,529200.0
LAKHISARAI(District Planning Officer Lakhisarai_IDA),2026Q1,1,6.0,1.0,0.0,345.0,0.0,0.0,1000000.0
LAKSHADWEEP DISTRICT(COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA),2022Q2,2,6.239424618007431,0.5,0.0,345.0,0.0,0.0,3471000.0
LAKSHADWEEP DISTRICT(COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA),2022Q3,2,5.563062608418227,0.0,0.0,345.0,0.0,0.0,731295.0
LAKSHADWEEP DISTRICT(COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA),2023Q2,1,6.135196597724329,0.0,0.0,345.0,0.0,0.0,1365201.0
LAKSHADWEEP DISTRICT(COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA),2023Q3,35,5.913283901760418,0.22857142857142856,0.6571428571428571,913.0,0.0,0.0,107646954.0
LAKSHADWEEP DISTRICT(COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA),2024Q1,5,6.399986439313822,0.2,0.2,655.0,0.0,0.0,86627356.0
LAKSHADWEEP DISTRICT(COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA),2025Q3,16,5.88570038012833,0.375,0.0625,217.0,0.0,0.0,58212269.0
LAKSHADWEEP DISTRICT(COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA),2025Q4,1,6.0,1.0,0.0,345.0,0.0,0.0,1000000.0
LAKSHADWEEP DISTRICT(COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA),2026Q1,10,4.688419822002711,0.0,0.0,345.0,0.0,0.0,31280081.0
LALITPUR(DISTRICT MAGISTRATE LALITPUR_IDA),2023Q3,6,5.773726487732339,0.0,1.0,170.0,0.0,0.0,4515635.0
LALITPUR(DISTRICT MAGISTRATE LALITPUR_IDA),2023Q4,32,5.874202248508971,0.03125,0.96875,215.0,0.0,0.0,24763639.0
LALITPUR(DISTRICT MAGISTRATE LALITPUR_IDA),2024Q1,14,5.698239776042761,0.0,1.0,147.0,0.0,0.0,9560554.0
LALITPUR(DISTRICT MAGISTRATE LALITPUR_IDA),2025Q1,16,5.979173098719754,0.0,1.0,289.0,0.0,0.0,15027048.0
LALITPUR(DISTRICT MAGISTRATE LALITPUR_IDA),2025Q2,20,5.395761343506789,0.0,1.0,220.0,0.0,0.0,4974980.0
LALITPUR(DISTRICT MAGISTRATE LALITPUR_IDA),2025Q3,29,5.698970004336019,1.0,0.0,345.0,0.0,0.0,16650000.0
LALITPUR(DISTRICT MAGISTRATE LALITPUR_IDA),2026Q1,9,5.778151250383644,1.0,0.0,345.0,0.0,0.0,5300000.0
LATEHAR(Deputy Commissioner latehar_IDA),2024Q1,24,5.477121254719663,0.7083333333333334,0.4583333333333333,615.0,0.0,0.0,6995077.0
LATEHAR(Deputy Commissioner latehar_IDA),2025Q2,5,5.476132834667175,0.8,0.2,364.0,0.0,0.0,1599318.0
LATEHAR(Deputy Commissioner latehar_IDA),2025Q3,8,5.301029995663981,1.0,0.0,345.0,0.0,0.0,1750000.0
LATEHAR(Deputy Commissioner latehar_IDA),2025Q4,70,5.3979400086720375,1.0,0.0,345.0,0.0,0.0,17550000.0
LATEHAR(Deputy Commissioner latehar_IDA),2026Q1,4,5.3979400086720375,1.0,0.0,345.0,0.0,0.0,1000000.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2023Q1,10,5.992680959923089,0.0,1.0,910.0,0.0,0.0,8241104.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2023Q2,5,5.734990941089815,0.0,1.0,802.0,0.0,0.0,3464835.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2023Q3,28,5.697840239070672,0.0,1.0,398.0,0.0,0.9285714285714286,16626409.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2023Q4,34,5.76890510656013,0.0,1.0,623.0,0.0,0.38235294117647056,22192939.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2024Q1,46,5.836735424393361,0.043478260869565216,0.9782608695652174,88.0,0.0,0.4782608695652174,30833452.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2024Q3,16,6.0,0.4375,0.375,418.0,0.0,0.0,17941706.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2024Q4,4,5.903089986991944,0.5,0.25,213.0,0.0,0.0,3389264.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2025Q1,34,5.975852341980218,0.47058823529411764,0.4411764705882353,343.0,0.0,0.0,27532081.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2025Q2,7,5.845098040014257,1.0,0.0,345.0,0.0,0.0,5500000.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2025Q3,4,5.778151250383644,0.75,0.0,345.0,0.0,0.0,2499000.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2025Q4,4,6.041392685158225,0.75,0.0,345.0,0.0,0.0,4699000.0
LATUR(DISTRICT COLLECTOR LATUR_IDA),2026Q1,42,5.903089986991944,0.9761904761904762,0.0,345.0,0.0,0.0,28849000.0
LAWNGTLAI(DSC Lawngtlai),2023Q4,2,5.812913356642856,1.0,0.5,790.0,0.0,0.0,1300000.0
LAWNGTLAI(DSC Lawngtlai),2024Q1,3,5.845098040014257,1.0,0.3333333333333333,749.0,0.0,0.0,2100000.0
LAWNGTLAI(DSC Lawngtlai),2025Q1,6,5.8750612633917,1.0,0.3333333333333333,312.0,0.0,0.0,4950000.0
LAWNGTLAI(DSC Lawngtlai),2025Q3,3,5.698970004336019,1.0,0.0,345.0,0.0,0.0,1500000.0
LEH LADAKH(DEPUTY COMMISSIONER LEH_IDA),2024Q3,1,6.0,1.0,0.0,345.0,0.0,0.0,1000000.0
LEH LADAKH(DEPUTY COMMISSIONER LEH_IDA),2025Q4,113,5.301029995663981,0.9203539823008849,0.0,345.0,0.0,0.0,63346200.0
LEH LADAKH(DEPUTY COMMISSIONER LEH_IDA),2026Q1,15,5.477121254719663,1.0,0.0,345.0,0.0,0.0,4350000.0
LEPARADA(Deputy Commisioner Leparada_IDA),2023Q4,13,5.477121254719663,1.0,1.0,24.0,0.0,0.0,3300000.0
LEPARADA(Deputy Commisioner Leparada_IDA),2024Q1,8,5.3979400086720375,1.0,0.875,34.0,0.0,0.0,2350000.0
LEPARADA(Deputy Commisioner Leparada_IDA),2025Q2,1,6.176091259055681,1.0,1.0,101.0,0.0,0.0,1500000.0
LEPARADA(Deputy Commisioner Leparada_IDA),2025Q3,6,5.698970004336019,1.0,0.0,345.0,0.0,0.0,2850000.0
LEPARADA(Deputy Commisioner Leparada_IDA),2026Q1,4,5.301029995663981,1.0,0.75,120.0,0.0,0.0,1100000.0
LOHARDAGA(DEPUTY COMMISSIONER LOHARDAGA_IDA),2023Q3,3,6.146128035678238,1.0,0.0,345.0,0.0,0.0,4000000.0
LOHARDAGA(DEPUTY COMMISSIONER LOHARDAGA_IDA),2024Q1,2,5.6674529528899535,0.5,0.0,345.0,0.0,0.0,930000.0
LOHARDAGA(DEPUTY COMMISSIONER LOHARDAGA_IDA),2025Q1,42,5.615897470449012,0.023809523809523808,0.0,345.0,0.0,0.0,18972600.0
LOHARDAGA(DEPUTY COMMISSIONER LOHARDAGA_IDA),2025Q3,22,5.6020599913279625,0.9090909090909091,0.0,345.0,0.0,0.0,11776572.0
LOHARDAGA(DEPUTY COMMISSIONER LOHARDAGA_IDA),2025Q4,4,5.867496950528708,0.0,0.0,345.0,0.0,0.0,3167100.0
LOHARDAGA(DEPUTY COMMISSIONER LOHARDAGA_IDA),2026Q1,56,5.301029995663981,0.9285714285714286,0.5178571428571429,113.0,0.9285714285714286,0.0,14305200.0
LOHIT(DEPUTY COMMISSIONER LOHIT_IDA),2023Q4,13,5.903089986991944,0.6923076923076923,0.7692307692307693,551.0,0.0,0.0,10292897.0
LOHIT(DEPUTY COMMISSIONER LOHIT_IDA),2024Q3,3,6.0,1.0,0.3333333333333333,278.0,0.0,0.0,2600000.0
LOHIT(DEPUTY COMMISSIONER LOHIT_IDA),2025Q3,3,6.0,0.6666666666666666,0.3333333333333333,121.0,0.0,0.0,3499867.0
LONGDING(Deputy Commisioner Longding_IDA),2023Q4,6,5.874968024834955,0.8333333333333334,1.0,95.5,0.0,0.0,4499678.0
LONGDING(Deputy Commisioner Longding_IDA),2024Q3,3,6.0,1.0,1.0,158.0,0.0,0.0,3000000.0
LONGDING(Deputy Commisioner Longding_IDA),2025Q3,6,5.698970004336019,1.0,0.6666666666666666,134.0,0.0,0.0,3500000.0
LONGLENG(Deputy Commissioner Longleng_IDA),2023Q4,1,6.0,1.0,1.0,80.0,0.0,0.0,1000000.0
LOWER DIBANG VALLEY(Deputy Commisioner Lower Dibang Valley_IDA),2023Q4,17,5.903089986991944,1.0,1.0,63.0,0.0,0.058823529411764705,17100000.0
LOWER DIBANG VALLEY(Deputy Commisioner Lower Dibang Valley_IDA),2024Q1,3,5.477121254719663,1.0,1.0,42.0,0.0,0.0,800000.0
LOWER DIBANG VALLEY(Deputy Commisioner Lower Dibang Valley_IDA),2024Q3,5,6.0,1.0,1.0,115.0,0.0,0.0,6600000.0
LOWER DIBANG VALLEY(Deputy Commisioner Lower Dibang Valley_IDA),2024Q4,1,5.698970004336019,1.0,1.0,63.0,0.0,0.0,500000.0
LOWER DIBANG VALLEY(Deputy Commisioner Lower Dibang Valley_IDA),2025Q3,12,5.954242509439325,1.0,1.0,107.5,0.0,0.0,10600000.0
LOWER SIANG(Deputy Commisioner Lower Siang_IDA),2023Q4,12,5.477121254719663,1.0,1.0,87.0,0.0,0.0,4550000.0
LOWER SIANG(Deputy Commisioner Lower Siang_IDA),2024Q3,1,5.903089986991944,1.0,0.0,345.0,0.0,0.0,800000.0
LOWER SIANG(Deputy Commisioner Lower Siang_IDA),2024Q4,1,6.0,1.0,0.0,345.0,0.0,0.0,1000000.0
LOWER SIANG(Deputy Commisioner Lower Siang_IDA),2025Q3,9,5.698970004336019,1.0,0.7777777777777778,205.0,0.0,0.0,4500000.0
LOWER SIANG(Deputy Commisioner Lower Siang_IDA),2026Q1,1,5.698970004336019,1.0,1.0,79.0,0.0,0.0,500000.0
LOWER SUBANSIRI(Deputy Commissioner Lower Subansir_IDA),2023Q4,8,5.698970004336019,1.0,0.0,345.0,0.0,0.0,3750000.0
LOWER SUBANSIRI(Deputy Commissioner Lower Subansir_IDA),2024Q1,3,5.845098040014257,1.0,0.0,345.0,0.0,0.0,3000000.0
LOWER SUBANSIRI(Deputy Commissioner Lower Subansir_IDA),2025Q2,3,6.0,0.6666666666666666,0.0,345.0,0.0,0.0,3563000.0
LOWER SUBANSIRI(Deputy Commissioner Lower Subansir_IDA),2025Q3,5,5.698970004336019,1.0,0.0,345.0,0.0,0.0,5300000.0
LOWER SUBANSIRI(Deputy Commissioner Lower Subansir_IDA),2026Q1,5,5.698970004336019,1.0,0.0,345.0,0.0,0.0,2800000.0
LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),2023Q3,36,5.8205610325708035,0.0,0.9722222222222222,177.0,0.0,0.0,26380901.0
LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),2023Q4,23,5.999604612092673,0.08695652173913043,0.9130434782608695,286.0,0.0,0.0,29802756.0
LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),2024Q1,33,6.060475726908153,0.030303030303030304,0.8484848484848485,343.5,0.0,0.0,42517184.0
LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),2024Q3,4,6.493109360103793,0.5,0.0,345.0,0.25,0.0,9839000.0
LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),2024Q4,140,5.693726948923647,0.02142857142857143,0.2571428571428571,414.0,0.0,0.0,89398741.0
LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),2025Q1,23,6.061597973523961,0.043478260869565216,0.6521739130434783,346.0,0.6521739130434783,0.0,36966308.0
LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),2025Q2,14,6.3277505424907305,0.14285714285714285,0.14285714285714285,237.0,0.0,0.0,34591811.0
LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),2025Q3,49,6.100715086573081,0.061224489795918366,0.0,345.0,0.0,0.0,63471000.0
LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),2025Q4,39,5.999565488225982,0.3076923076923077,0.0,345.0,0.23076923076923078,0.0,45732621.0
